time,relative_humidity,air_temperature_average,wind_speed_average,wind_gust_average,air_dewpoint_average,wind_chill,heat_index,air_pressure_average
2023-09-22T15:30:46Z,63,15,4,7,8,15,15,1031.83
2023-09-22T15:45:48Z,64,15,6,8,8,15,15,1031.83
2023-09-22T16:00:49Z,63,15,2,6,8,15,15,1031.83
2023-09-22T16:15:51Z,65,15,6,8,8,15,15,1031.83
2023-09-22T16:30:53Z,62,15,2,7,8,15,15,1031.49
2023-09-22T16:45:55Z,62,16,2,7,8,16,16,1031.49
2023-09-22T17:15:59Z,61,16,4,7,8,16,16,1030.82
2023-09-22T17:30:01Z,60,16,4,6,8,16,16,1030.82
2023-09-22T17:45:03Z,61,16,4,7,9,16,16,1030.82
2023-09-22T18:00:05Z,59,17,4,4,8,17,17,1031.16
2023-09-22T18:15:07Z,59,17,3,5,8,17,17,1030.82
2023-09-22T18:30:09Z,58,17,4,5,9,17,17,1030.82
2023-09-22T18:45:09Z,59,17,3,5,9,17,17,1030.82
2023-09-22T19:00:10Z,58,17,4,4,9,17,17,1030.82
2023-09-22T19:15:12Z,58,17,2,4,9,17,17,1030.48
2023-09-22T19:30:12Z,59,17,3,4,9,17,17,1030.48
2023-09-22T19:45:13Z,57,17,3,5,9,17,17,1030.48
2023-09-22T20:00:13Z,58,18,2,5,9,18,18,1030.48
2023-09-22T20:15:14Z,57,17,2,5,9,17,17,1030.48
2023-09-22T20:30:15Z,57,18,1,2,9,18,18,1030.48
2023-09-22T20:45:16Z,57,18,3,4,9,18,18,1030.48
2023-09-22T21:00:17Z,58,18,1,3,9,18,18,1030.48
2023-09-22T21:15:17Z,56,18,1,2,9,18,18,1030.48
2023-09-22T21:30:18Z,59,17,2,3,9,17,17,1030.48
2023-09-22T21:45:18Z,59,17,0,2,9,17,17,1030.82
2023-09-22T22:00:19Z,72,16,4,5,11,16,16,1030.48
2023-09-22T22:15:20Z,75,15,3,5,11,15,15,1030.82
2023-09-22T22:30:20Z,76,15,1,2,11,15,15,1031.16
2023-09-22T22:45:20Z,78,15,1,2,11,15,15,1031.16
2023-09-22T23:00:21Z,79,15,2,3,11,15,15,1031.16
2023-09-22T23:15:22Z,79,14,0,2,11,14,14,1031.49
2023-09-22T23:30:22Z,80,14,2,2,11,14,14,1031.49
2023-09-22T23:45:22Z,77,14,3,4,11,14,14,1031.83
2023-09-23T00:00:23Z,77,14,1,4,11,14,14,1031.83
2023-09-23T00:15:24Z,77,14,1,2,11,14,14,1031.83
2023-09-23T00:30:24Z,78,14,1,3,11,14,14,1031.83
2023-09-23T00:45:25Z,79,14,1,2,11,14,14,1031.83
2023-09-23T01:00:25Z,80,14,0,2,11,14,14,1031.83
2023-09-23T01:15:27Z,80,14,0,2,11,14,14,1031.83
2023-09-23T01:30:27Z,81,14,1,2,11,14,14,1031.83
2023-09-23T01:45:28Z,82,13,3,4,11,13,13,1031.83
2023-09-23T02:00:28Z,84,13,3,4,11,13,13,1031.83
2023-09-23T02:15:29Z,85,13,1,4,11,13,13,1031.83
2023-09-23T02:30:29Z,86,13,4,4,11,13,13,1031.49
2023-09-23T02:45:30Z,86,13,0,4,11,13,13,1031.49
2023-09-23T03:00:30Z,85,13,1,4,11,13,13,1031.49
2023-09-23T03:15:33Z,85,13,2,3,11,13,13,1031.16
2023-09-23T03:30:34Z,84,13,1,1,11,13,13,1031.16
2023-09-23T03:45:36Z,84,13,0,1,11,13,13,1031.16
2023-09-23T04:00:36Z,84,13,1,3,11,13,13,1031.16
2023-09-23T04:15:38Z,85,13,2,3,11,13,13,1031.16
2023-09-23T04:30:39Z,86,13,2,4,11,13,13,1031.16
2023-09-23T04:45:42Z,86,13,2,4,11,13,13,1030.82
2023-09-23T05:00:43Z,86,12,1,2,10,12,12,1031.16
2023-09-23T05:15:45Z,87,12,1,2,11,12,12,1031.16
2023-09-23T05:30:46Z,87,12,1,3,11,12,12,1030.82
2023-09-23T05:45:47Z,88,12,1,2,11,12,12,1030.82
2023-09-23T06:00:49Z,88,12,1,2,10,12,12,1030.82
2023-09-23T06:15:51Z,88,12,0,2,11,12,12,1030.82
2023-09-23T06:30:53Z,89,12,1,4,11,12,12,1030.82
2023-09-23T06:45:54Z,89,12,0,1,11,12,12,1030.82
2023-09-23T07:00:56Z,89,12,1,4,11,12,12,1030.48
2023-09-23T07:15:59Z,89,12,0,3,11,12,12,1030.48
2023-09-23T07:30:59Z,89,12,2,2,10,12,12,1030.48
2023-09-23T07:45:00Z,90,12,1,2,10,12,12,1030.48
2023-09-23T08:00:01Z,90,12,0,1,10,12,12,1030.48
2023-09-23T08:15:04Z,90,12,0,0,10,12,12,1030.48
2023-09-23T08:30:05Z,91,11,0,1,10,11,11,1030.48
2023-09-23T08:45:05Z,91,11,2,3,10,11,11,1030.82
2023-09-23T09:00:06Z,91,11,0,2,10,11,11,1030.82
2023-09-23T09:15:07Z,92,12,1,2,11,12,12,1030.82
2023-09-23T09:30:08Z,92,11,1,2,10,11,11,1030.82
2023-09-23T09:45:09Z,93,11,1,2,10,11,11,1030.82
2023-09-23T10:00:09Z,93,11,0,2,10,11,11,1030.82
2023-09-23T10:15:11Z,93,11,2,3,10,11,11,1030.82
2023-09-23T10:30:12Z,93,11,1,2,10,11,11,1030.82
2023-09-23T10:45:14Z,93,11,2,3,10,11,11,1030.82
2023-09-23T11:00:15Z,93,11,3,4,10,11,11,1030.48
2023-09-23T11:15:18Z,92,11,2,4,9,11,11,1030.48
2023-09-23T11:30:18Z,92,11,3,3,9,11,11,1030.82
2023-09-23T11:45:19Z,92,11,2,3,10,11,11,1030.48
2023-09-23T12:00:19Z,91,11,2,2,10,11,11,1030.82
2023-09-23T12:15:21Z,89,11,1,2,9,11,11,1030.48
2023-09-23T12:30:22Z,88,12,1,2,10,12,12,1030.48
2023-09-23T12:45:23Z,86,12,1,2,10,12,12,1030.48
2023-09-23T13:00:25Z,87,13,2,4,11,13,13,1030.48
2023-09-23T13:15:26Z,85,13,4,4,11,13,13,1030.48
2023-09-23T13:30:29Z,80,14,2,4,10,14,14,1030.48
2023-09-23T13:45:31Z,78,14,2,5,10,14,14,1030.48
2023-09-23T14:00:33Z,78,14,2,4,11,14,14,1030.14
2023-09-23T14:15:36Z,78,14,4,5,11,14,14,1029.8
2023-09-23T14:30:39Z,76,15,4,6,11,15,15,1029.8
2023-09-23T14:45:42Z,75,15,4,7,11,15,15,1029.8
2023-09-23T15:00:45Z,73,15,2,7,11,15,15,1029.46
2023-09-23T15:15:49Z,71,15,4,7,10,15,15,1029.12
2023-09-23T15:30:52Z,69,16,3,6,10,16,16,1029.12
2023-09-23T15:45:55Z,68,16,3,6,10,16,16,1028.78
2023-09-23T16:00:57Z,69,16,2,6,11,16,16,1028.78
2023-09-23T16:15:00Z,69,16,4,4,11,16,16,1028.78
2023-09-23T16:30:05Z,68,16,4,5,11,16,16,1028.45
2023-09-23T16:45:06Z,68,17,4,5,11,17,17,1028.45
2023-09-23T17:00:09Z,66,17,3,7,11,17,17,1028.11
2023-09-23T17:15:14Z,69,17,1,5,11,17,17,1027.77
2023-09-23T17:30:16Z,68,17,3,7,11,17,17,1027.77
2023-09-23T17:45:18Z,68,17,4,6,11,17,17,1027.43
2023-09-23T18:00:20Z,68,17,3,6,12,17,17,1027.43
2023-09-23T18:15:22Z,69,17,3,5,12,17,17,1027.09
2023-09-23T18:30:23Z,72,17,4,6,12,17,17,1027.09
2023-09-23T18:45:25Z,73,17,6,6,12,17,17,1027.09
2023-09-23T19:00:26Z,75,17,5,6,13,17,17,1026.75
2023-09-23T19:15:28Z,74,17,4,7,12,17,17,1026.75
2023-09-23T19:30:30Z,75,17,6,7,12,17,17,1026.41
2023-09-23T19:45:31Z,76,17,3,7,13,17,17,1026.41
2023-09-23T20:00:31Z,76,17,5,6,12,17,17,1026.41
2023-09-23T20:15:33Z,77,16,5,6,12,16,16,1026.41
2023-09-23T20:30:33Z,78,16,4,7,12,16,16,1026.41
2023-09-23T20:45:34Z,80,16,4,5,13,16,16,1026.41
2023-09-23T21:00:34Z,81,16,2,4,13,16,16,1026.41
2023-09-23T21:15:35Z,81,16,3,4,13,16,16,1026.41
2023-09-23T21:30:36Z,82,16,1,4,13,16,16,1026.41
2023-09-23T21:45:37Z,83,16,0,4,13,16,16,1026.41
2023-09-23T22:00:38Z,85,15,1,4,13,15,15,1026.08
2023-09-23T22:15:39Z,86,15,1,4,13,15,15,1026.08
2023-09-23T22:30:40Z,86,15,1,3,13,15,15,1026.08
2023-09-23T22:45:40Z,87,15,1,3,13,15,15,1026.08
2023-09-23T23:00:42Z,88,15,2,3,13,15,15,1026.08
2023-09-23T23:15:42Z,88,15,2,2,13,15,15,1026.08
2023-09-23T23:30:43Z,89,15,2,4,13,15,15,1026.41
2023-09-23T23:45:43Z,90,15,1,3,13,15,15,1026.41
2023-09-24T00:00:44Z,90,15,1,2,13,15,15,1026.41
2023-09-24T00:15:45Z,90,15,3,3,13,15,15,1026.08
2023-09-24T00:30:45Z,90,15,2,4,14,15,15,1026.41
2023-09-24T00:45:46Z,89,15,3,4,13,15,15,1026.08
2023-09-24T01:00:46Z,88,15,2,4,13,15,15,1026.41
2023-09-24T01:15:47Z,88,15,2,4,13,15,15,1026.08
2023-09-24T01:30:47Z,87,15,4,4,13,15,15,1026.08
2023-09-24T01:45:47Z,88,15,2,4,13,15,15,1026.08
2023-09-24T02:00:47Z,88,15,2,3,13,15,15,1026.08
2023-09-24T02:15:49Z,89,15,1,2,13,15,15,1026.08
2023-09-24T02:30:49Z,88,15,2,2,13,15,15,1026.41
2023-09-24T02:45:50Z,90,15,2,4,13,15,15,1026.75
2023-09-24T03:00:50Z,90,15,1,4,13,15,15,1026.75
2023-09-24T03:15:53Z,90,14,0,2,13,14,14,1026.75
2023-09-24T03:30:55Z,91,14,1,2,13,14,14,1026.75
2023-09-24T04:01:00Z,91,14,2,3,13,14,14,1026.41
2023-09-24T04:15:01Z,91,14,2,3,13,14,14,1026.41
2023-09-24T04:30:03Z,89,14,1,2,12,14,14,1026.08
2023-09-24T04:45:05Z,86,14,1,2,12,14,14,1026.08
2023-09-24T05:00:06Z,83,14,2,3,11,14,14,1025.74
2023-09-24T05:15:08Z,83,14,2,3,11,14,14,1025.74
2023-09-24T05:30:09Z,82,14,1,2,11,14,14,1025.74
2023-09-24T05:45:11Z,82,14,1,1,11,14,14,1025.4
2023-09-24T06:00:13Z,82,13,2,2,11,13,13,1025.4
2023-09-24T06:15:15Z,83,13,0,1,11,13,13,1025.4
2023-09-24T06:30:16Z,84,13,1,2,11,13,13,1025.06
2023-09-24T06:45:17Z,85,13,0,1,11,13,13,1025.06
2023-09-24T07:00:18Z,85,13,0,0,11,13,13,1025.06
2023-09-24T07:15:21Z,85,13,1,1,11,13,13,1024.72
2023-09-24T07:30:21Z,86,13,1,1,11,13,13,1024.72
2023-09-24T07:45:25Z,87,13,1,1,11,13,13,1024.72
2023-09-24T08:00:24Z,89,13,1,2,11,13,13,1024.72
2023-09-24T08:15:25Z,89,13,0,1,11,13,13,1024.72
2023-09-24T08:30:26Z,89,13,1,1,11,13,13,1024.72
2023-09-24T08:45:26Z,89,13,1,1,11,13,13,1024.72
2023-09-24T09:00:27Z,90,13,1,2,11,13,13,1024.72
2023-09-24T09:15:28Z,90,13,1,2,11,13,13,1024.72
2023-09-24T09:30:28Z,91,13,1,2,12,13,13,1024.72
2023-09-24T09:45:29Z,91,13,1,2,11,13,13,1024.72
2023-09-24T10:00:30Z,92,13,2,2,11,13,13,1024.72
2023-09-24T10:15:31Z,92,13,2,3,11,13,13,1025.06
2023-09-24T10:30:32Z,92,12,1,2,11,12,12,1025.06
2023-09-24T10:45:33Z,93,12,0,2,11,12,12,1025.06
2023-09-24T11:00:34Z,93,12,2,3,11,12,12,1025.06
2023-09-24T11:15:36Z,93,13,1,3,12,13,13,1025.06
2023-09-24T11:30:37Z,92,13,3,3,12,13,13,1025.06
2023-09-24T11:45:38Z,93,13,0,3,12,13,13,1025.06
2023-09-24T12:00:39Z,91,14,2,3,12,14,14,1025.4
2023-09-24T12:15:40Z,90,14,2,3,12,14,14,1025.06
2023-09-24T12:30:40Z,90,14,2,4,13,14,14,1025.4
2023-09-24T12:45:41Z,89,14,3,3,13,14,14,1025.4
2023-09-24T13:00:42Z,90,14,2,4,12,14,14,1025.4
2023-09-24T13:15:43Z,91,14,4,4,13,14,14,1025.4
2023-09-24T13:30:45Z,89,15,1,3,13,15,15,1025.4
2023-09-24T13:45:46Z,87,15,2,3,13,15,15,1025.4
2023-09-24T14:00:47Z,86,15,2,4,13,15,15,1025.4
2023-09-24T14:15:50Z,83,16,1,2,13,16,16,1025.4
2023-09-24T14:45:53Z,80,16,1,2,13,16,16,1025.4
2023-09-24T15:00:55Z,80,16,0,2,13,16,16,1025.4
2023-09-24T15:15:56Z,80,16,0,1,13,16,16,1025.06
2023-09-24T15:30:57Z,78,16,0,1,12,16,16,1025.06
2023-09-24T15:45:58Z,76,16,0,1,12,16,16,1025.06
2023-09-24T16:00:00Z,76,17,0,1,12,17,17,1024.72
2023-09-24T16:15:02Z,77,17,2,2,13,17,17,1024.72
2023-09-24T16:30:03Z,82,16,4,4,13,16,16,1024.38
2023-09-24T16:45:04Z,83,16,4,4,13,16,16,1024.38
2023-09-24T17:00:05Z,80,16,4,4,12,16,16,1024.38
2023-09-24T17:15:07Z,81,16,3,4,13,16,16,1024.38
2023-09-24T17:30:09Z,80,16,3,4,13,16,16,1024.04
2023-09-24T17:45:10Z,83,16,4,4,13,16,16,1024.04
2023-09-24T18:00:10Z,84,15,4,4,13,15,15,1024.04
2023-09-24T18:15:11Z,84,16,4,4,13,16,16,1024.04
2023-09-24T18:30:13Z,86,16,2,4,13,16,16,1023.71
2023-09-24T18:45:13Z,87,16,4,4,13,16,16,1023.71
2023-09-24T19:00:14Z,86,16,3,4,13,16,16,1023.71
2023-09-24T19:15:16Z,86,16,3,4,13,16,16,1023.71
2023-09-24T19:30:17Z,87,16,2,4,14,16,16,1023.71
2023-09-24T19:45:18Z,87,16,4,5,14,16,16,1023.03
2023-09-24T20:00:20Z,87,16,2,4,14,16,16,1023.03
2023-09-24T20:15:21Z,88,16,4,5,14,16,16,1023.03
2023-09-24T20:30:22Z,88,16,3,4,14,16,16,1023.03
2023-09-24T20:45:23Z,87,16,2,4,14,16,16,1022.69
2023-09-24T21:00:24Z,87,16,3,4,14,16,16,1022.69
2023-09-24T21:15:26Z,87,16,2,4,14,16,16,1022.69
2023-09-24T21:30:26Z,86,16,3,3,14,16,16,1022.35
2023-09-24T21:45:27Z,87,16,1,3,14,16,16,1022.69
2023-09-24T22:00:27Z,87,16,2,3,14,16,16,1022.69
2023-09-24T22:15:28Z,88,16,0,2,14,16,16,1022.35
2023-09-24T22:30:29Z,88,16,0,1,14,16,16,1022.35
2023-09-24T22:45:29Z,89,16,1,2,14,16,16,1022.69
2023-09-24T23:00:29Z,89,15,1,2,14,15,15,1022.69
2023-09-24T23:15:30Z,90,15,2,3,14,15,15,1022.69
2023-09-24T23:30:33Z,91,15,0,2,14,15,15,1022.69
2023-09-24T23:45:32Z,91,15,0,1,14,15,15,1023.03
2023-09-25T00:00:32Z,92,15,0,1,14,15,15,1023.03
2023-09-25T00:15:33Z,92,15,0,0,14,15,15,1023.03
2023-09-25T00:30:34Z,92,15,0,0,14,15,15,1023.03
2023-09-25T00:45:34Z,92,15,0,0,14,15,15,1023.03
2023-09-25T01:00:34Z,92,15,0,1,13,15,15,1023.03
2023-09-25T01:15:36Z,93,15,1,1,13,15,15,1023.03
2023-09-25T01:30:36Z,94,15,0,1,13,15,15,1023.03
2023-09-25T01:45:36Z,94,15,1,2,14,15,15,1022.69
2023-09-25T02:00:37Z,93,15,0,1,14,15,15,1022.69
2023-09-25T02:15:38Z,94,15,2,2,14,15,15,1022.69
2023-09-25T02:30:38Z,94,15,1,2,14,15,15,1022.69
2023-09-25T02:45:39Z,94,15,1,2,14,15,15,1022.35
2023-09-25T03:00:40Z,94,15,1,2,14,15,15,1022.35
2023-09-25T03:15:42Z,94,15,1,1,14,15,15,1022.35
2023-09-25T03:30:44Z,94,15,1,1,14,15,15,1022.01
2023-09-25T03:45:46Z,94,15,1,2,13,15,15,1022.01
2023-09-25T04:00:46Z,94,14,1,2,13,14,14,1022.01
2023-09-25T04:15:49Z,94,14,0,1,13,14,14,1021.67
2023-09-25T04:30:52Z,94,14,0,1,13,14,14,1021.67
2023-09-25T04:45:54Z,95,13,0,0,13,13,13,1022.01
2023-09-25T05:00:55Z,95,13,0,0,13,13,13,1021.67
2023-09-25T05:15:56Z,95,13,0,1,12,13,13,1021.67
2023-09-25T05:31:00Z,95,13,1,1,12,13,13,1021.67
2023-09-25T05:45:59Z,95,13,0,1,12,13,13,1021.67
2023-09-25T06:00:01Z,95,13,0,0,12,13,13,1021.33
2023-09-25T06:15:03Z,95,13,0,0,12,13,13,1021.33
2023-09-25T06:30:05Z,95,12,0,0,12,12,12,1021.33
2023-09-25T06:45:06Z,96,12,0,0,12,12,12,1021.33
2023-09-25T07:00:07Z,96,12,0,0,12,12,12,1021.33
2023-09-25T07:15:08Z,96,12,0,1,12,12,12,1021.33
2023-09-25T07:30:09Z,96,12,0,0,12,12,12,1021.33
2023-09-25T07:45:10Z,96,12,1,1,11,12,12,1021.33
2023-09-25T08:00:11Z,96,12,1,1,11,12,12,1021.33
2023-09-25T08:15:12Z,96,12,1,1,11,12,12,1021.67
2023-09-25T08:30:14Z,97,11,1,2,11,11,11,1021.67
2023-09-25T08:45:15Z,97,11,1,1,11,11,11,1021.67
2023-09-25T09:00:16Z,97,11,0,1,11,11,11,1022.01
2023-09-25T09:15:20Z,97,11,1,1,11,11,11,1021.67
2023-09-25T09:30:22Z,97,11,0,0,11,11,11,1021.67
2023-09-25T09:45:23Z,97,11,2,2,11,11,11,1021.67
2023-09-25T10:00:24Z,97,10,0,2,10,10,10,1021.67
2023-09-25T10:15:26Z,97,10,2,2,10,10,10,1022.01
2023-09-25T10:30:28Z,97,10,2,4,10,10,10,1022.01
2023-09-25T10:45:29Z,97,10,2,3,10,10,10,1022.35
2023-09-25T11:00:31Z,98,11,2,4,11,11,11,1022.69
2023-09-25T11:15:33Z,98,11,4,6,11,11,11,1022.69
2023-09-25T11:30:34Z,97,11,4,6,11,11,11,1022.69
2023-09-25T11:45:35Z,97,12,4,4,12,12,12,1022.69
2023-09-25T12:00:37Z,97,12,3,4,12,12,12,1023.03
2023-09-25T12:15:39Z,96,13,4,4,12,13,13,1023.37
2023-09-25T12:30:41Z,94,14,4,7,13,14,14,1023.37
2023-09-25T12:45:42Z,92,14,4,6,13,14,14,1023.71
2023-09-25T13:00:43Z,91,14,6,7,13,14,14,1023.71
2023-09-25T13:15:44Z,89,15,4,6,13,15,15,1023.71
2023-09-25T13:30:48Z,87,16,4,6,13,16,16,1023.71
2023-09-25T13:45:51Z,86,16,3,8,13,16,16,1024.04
2023-09-25T14:00:54Z,84,16,4,7,14,16,16,1024.04
2023-09-25T14:15:57Z,81,17,6,8,13,17,17,1024.04
2023-09-25T14:30:02Z,81,17,5,8,13,17,17,1024.04
2023-09-25T14:45:02Z,79,17,4,8,13,17,17,1024.04
2023-09-25T15:00:04Z,78,17,2,8,13,17,17,1024.04
2023-09-25T15:15:08Z,76,18,6,9,14,18,18,1024.38
2023-09-25T15:30:11Z,75,18,5,8,14,18,18,1024.38
2023-09-25T15:45:13Z,73,19,4,8,14,19,19,1024.38
2023-09-25T16:00:16Z,70,19,5,9,13,19,19,1024.38
2023-09-25T16:15:19Z,68,19,6,7,13,19,19,1024.38
2023-09-25T16:30:21Z,67,19,5,8,13,19,19,1024.38
2023-09-25T16:45:22Z,72,18,2,10,13,18,18,1024.38
2023-09-25T17:00:23Z,68,19,5,8,13,19,19,1024.38
2023-09-25T17:15:26Z,63,19,5,9,12,19,19,1024.38
2023-09-25T17:30:27Z,61,19,5,9,12,19,19,1024.38
2023-09-25T17:45:30Z,63,19,5,9,12,19,19,1024.38
2023-09-25T18:00:30Z,61,20,5,8,12,20,20,1024.38
2023-09-25T18:15:31Z,63,19,5,8,12,19,19,1024.38
2023-09-25T18:30:33Z,61,19,4,9,12,19,19,1024.72
2023-09-25T18:45:34Z,64,19,6,8,12,19,19,1024.72
2023-09-25T19:00:35Z,63,19,4,7,12,19,19,1025.06
2023-09-25T19:15:37Z,61,19,6,8,11,19,19,1025.06
2023-09-25T19:30:38Z,62,19,9,9,11,19,19,1025.4
2023-09-25T19:45:40Z,61,18,6,10,11,18,18,1025.4
2023-09-25T20:00:41Z,63,18,3,9,11,18,18,1025.74
2023-09-25T20:15:43Z,63,18,4,7,11,18,18,1026.08
2023-09-25T20:30:44Z,63,18,6,10,11,18,18,1026.08
2023-09-25T20:45:46Z,65,17,2,9,11,17,17,1026.41
2023-09-25T21:00:49Z,65,17,2,9,10,17,17,1026.75
2023-09-25T21:15:50Z,68,17,5,7,11,17,17,1026.75
2023-09-25T21:30:51Z,70,16,4,7,11,16,16,1027.09
2023-09-25T21:45:52Z,72,16,4,9,11,16,16,1027.43
2023-09-25T22:00:54Z,73,15,4,6,11,15,15,1027.43
2023-09-25T22:15:54Z,74,15,4,5,10,15,15,1027.43
2023-09-25T22:30:56Z,76,14,5,6,10,14,14,1027.77
2023-09-25T22:45:57Z,77,14,1,7,10,14,14,1027.77
2023-09-25T23:00:59Z,77,14,2,7,9,14,14,1028.11
2023-09-25T23:15:02Z,77,13,4,8,9,13,13,1028.45
2023-09-25T23:30:04Z,77,13,3,8,9,13,13,1028.45
2023-09-25T23:45:06Z,78,13,3,7,9,13,13,1028.78
2023-09-26T00:00:07Z,79,13,4,8,9,13,13,1029.12
2023-09-26T00:15:09Z,79,12,3,7,9,12,12,1029.12
2023-09-26T00:30:10Z,80,12,4,8,9,12,12,1029.12
2023-09-26T00:45:11Z,80,12,3,7,9,12,12,1029.46
2023-09-26T01:00:12Z,81,12,6,7,9,12,12,1029.46
2023-09-26T01:15:14Z,81,12,4,7,9,12,12,1029.46
2023-09-26T01:30:15Z,81,12,5,7,8,12,12,1029.8
2023-09-26T01:45:16Z,81,12,6,8,8,12,12,1029.8
2023-09-26T02:00:17Z,80,11,4,8,8,11,11,1029.8
2023-09-26T02:15:19Z,81,11,6,7,8,11,11,1029.8
2023-09-26T02:30:21Z,81,11,5,8,8,11,11,1029.8
2023-09-26T02:45:23Z,81,11,4,8,8,11,11,1029.8
2023-09-26T03:00:25Z,81,11,9,9,8,11,11,1029.8
2023-09-26T03:15:28Z,81,10,4,8,7,10,10,1029.8
2023-09-26T03:30:29Z,82,10,4,6,7,10,10,1029.8
2023-09-26T03:45:31Z,82,10,3,7,7,10,10,1029.8
2023-09-26T04:00:31Z,82,10,4,6,7,10,10,1029.8
2023-09-26T04:15:34Z,82,10,3,5,7,10,10,1029.8
2023-09-26T04:30:36Z,83,10,4,6,7,8,10,1030.14
2023-09-26T04:45:38Z,83,10,4,5,7,8,10,1030.14
2023-09-26T05:00:38Z,83,10,4,5,7,8,10,1030.14
2023-09-26T05:15:41Z,84,9,2,5,7,8,9,1029.8
2023-09-26T05:30:43Z,84,9,4,6,7,7,9,1029.8
2023-09-26T05:45:46Z,85,9,4,5,7,7,9,1029.8
2023-09-26T06:00:47Z,85,9,1,5,7,9,9,1029.8
2023-09-26T06:15:48Z,86,9,2,4,7,8,9,1029.8
2023-09-26T06:30:49Z,87,9,2,3,7,8,9,1029.8
2023-09-26T06:45:51Z,87,8,1,2,7,8,8,1029.8
2023-09-26T07:00:52Z,88,8,1,2,7,8,8,1029.8
2023-09-26T07:15:54Z,88,8,0,2,6,8,8,1029.8
2023-09-26T07:30:55Z,88,8,0,2,6,8,8,1029.8
2023-09-26T08:00:59Z,89,8,0,1,6,8,8,1030.14
2023-09-26T08:15:01Z,89,8,0,1,6,8,8,1030.14
2023-09-26T08:30:02Z,89,7,0,1,6,7,7,1030.14
2023-09-26T08:45:03Z,90,7,0,1,6,7,7,1030.14
2023-09-26T09:00:04Z,90,7,1,1,6,7,7,1030.14
2023-09-26T09:15:08Z,90,7,1,3,6,7,7,1030.48
2023-09-26T09:30:10Z,90,7,1,2,6,7,7,1030.82
2023-09-26T09:45:13Z,91,7,2,2,6,6,7,1030.82
2023-09-26T10:00:14Z,91,7,2,2,6,6,7,1030.82
2023-09-26T10:15:15Z,91,7,0,1,6,7,7,1030.48
2023-09-26T10:30:16Z,91,7,1,2,6,6,7,1030.82
2023-09-26T10:45:17Z,92,7,1,2,6,6,7,1030.82
2023-09-26T11:00:17Z,92,7,0,2,6,7,7,1030.82
2023-09-26T11:15:19Z,92,8,2,2,7,7,8,1030.82
2023-09-26T11:30:20Z,91,8,4,4,7,6,8,1031.16
2023-09-26T11:45:22Z,90,8,2,4,7,7,8,1031.16
2023-09-26T12:00:23Z,88,9,2,4,7,8,9,1031.16
2023-09-26T12:15:24Z,86,9,2,4,7,8,9,1031.16
2023-09-26T12:30:25Z,84,10,2,4,7,9,10,1031.16
2023-09-26T12:45:26Z,83,10,3,4,8,10,10,1031.49
2023-09-26T13:00:29Z,79,11,2,5,8,11,11,1031.16
2023-09-26T13:15:33Z,77,12,6,6,8,12,12,1031.16
2023-09-26T13:30:36Z,75,12,4,5,8,12,12,1031.16
2023-09-26T13:45:39Z,74,12,2,5,8,12,12,1031.16
2023-09-26T14:00:41Z,73,13,4,7,8,13,13,1030.82
2023-09-26T14:15:46Z,67,13,2,5,7,13,13,1030.82
2023-09-26T14:30:49Z,63,14,2,6,7,14,14,1030.48
2023-09-26T14:45:52Z,61,14,4,7,7,14,14,1030.48
2023-09-26T15:00:53Z,60,14,3,6,7,14,14,1030.48
2023-09-26T15:15:56Z,60,15,2,7,7,15,15,1030.48
2023-09-26T15:30:57Z,60,15,1,6,7,15,15,1030.14
2023-09-26T15:45:00Z,62,15,4,5,8,15,15,1030.14
2023-09-26T16:00:00Z,61,15,4,8,8,15,15,1030.14
2023-09-26T16:15:02Z,60,15,4,7,8,15,15,1029.8
2023-09-26T16:30:05Z,60,16,4,6,8,16,16,1030.14
2023-09-26T16:45:06Z,57,16,6,7,7,16,16,1029.8
2023-09-26T17:00:08Z,58,16,4,5,8,16,16,1029.46
2023-09-26T17:15:11Z,54,17,4,6,7,17,17,1029.46
2023-09-26T17:30:13Z,60,17,3,7,9,17,17,1029.46
2023-09-26T17:45:16Z,59,17,2,6,9,17,17,1029.12
2023-09-26T18:00:18Z,58,17,3,6,9,17,17,1029.12
2023-09-26T18:15:20Z,60,17,3,5,9,17,17,1029.12
2023-09-26T18:30:21Z,56,17,2,5,8,17,17,1029.12
2023-09-26T18:45:22Z,72,15,5,7,10,15,15,1028.78
2023-09-26T19:00:25Z,76,14,6,6,10,14,14,1028.78
2023-09-26T19:15:25Z,77,14,4,6,10,14,14,1028.78
2023-09-26T19:30:26Z,78,14,4,6,10,14,14,1028.78
2023-09-26T19:45:27Z,76,14,3,5,10,14,14,1028.45
2023-09-26T20:00:28Z,76,15,4,5,11,15,15,1028.45
2023-09-26T20:15:29Z,77,14,2,5,11,14,14,1028.45
2023-09-26T20:30:31Z,74,15,4,4,10,15,15,1028.45
2023-09-26T20:45:30Z,74,15,2,4,11,15,15,1028.78
2023-09-26T21:00:31Z,74,15,2,3,11,15,15,1028.78
2023-09-26T21:15:32Z,73,15,1,3,11,15,15,1028.45
2023-09-26T21:30:33Z,73,16,1,3,11,16,16,1028.78
2023-09-26T21:45:33Z,74,15,1,1,11,15,15,1028.78
2023-09-26T22:00:33Z,75,15,0,1,11,15,15,1028.78
2023-09-26T22:15:34Z,75,15,0,1,11,15,15,1028.78
2023-09-26T22:30:36Z,74,15,0,0,10,15,15,1028.78
